0,6.000000,0.400000000000000
1,8.000000,0.250000000000000
3,6.000000,0.466666666666667
266,8.000000,0.285714285714286
997,5.000000,0.700000000000000
998,6.000000,0.600000000000000
999,7.000000,0.380952380952381
2,5.000000,0.300000000000000
4,5.000000,0.600000000000000
454,6.000000,0.400000000000000
764,7.000000,0.285714285714286
5,6.000000,0.533333333333333
747,7.000000,0.190476190476190
6,6.000000,0.600000000000000
7,6.000000,0.600000000000000
8,6.000000,0.533333333333333
9,6.000000,0.533333333333333
10,6.000000,0.333333333333333
11,5.000000,0.500000000000000
12,6.000000,0.466666666666667
13,6.000000,0.333333333333333
42,7.000000,0.380952380952381
14,6.000000,0.533333333333333
15,5.000000,0.600000000000000
16,6.000000,0.533333333333333
134,9.000000,0.250000000000000
17,7.000000,0.380952380952381
18,6.000000,0.400000000000000
19,6.000000,0.466666666666667
20,5.000000,0.300000000000000
331,6.000000,0.466666666666667
21,6.000000,0.466666666666667
433,8.000000,0.321428571428571
22,5.000000,0.600000000000000
23,6.000000,0.533333333333333
540,7.000000,0.380952380952381
24,7.000000,0.428571428571429
25,6.000000,0.600000000000000
26,7.000000,0.428571428571429
27,6.000000,0.600000000000000
243,6.000000,0.266666666666667
28,8.000000,0.321428571428571
29,8.000000,0.321428571428571
286,5.000000,0.100000000000000
30,6.000000,0.600000000000000
31,6.000000,0.600000000000000
105,7.000000,0.142857142857143
524,9.000000,0.138888888888889
32,6.000000,0.600000000000000
319,7.000000,0.238095238095238
353,4.000000,0.000000000000000
33,6.000000,0.600000000000000
34,6.000000,0.600000000000000
35,6.000000,0.600000000000000
36,6.000000,0.466666666666667
37,7.000000,0.285714285714286
38,6.000000,0.466666666666667
63,7.000000,0.380952380952381
40,7.000000,0.380952380952381
900,6.000000,0.133333333333333
968,6.000000,0.200000000000000
39,4.000000,0.833333333333333
41,7.000000,0.428571428571429
43,6.000000,0.533333333333333
230,5.000000,0.300000000000000
44,6.000000,0.266666666666667
80,6.000000,0.333333333333333
45,6.000000,0.266666666666667
46,7.000000,0.190476190476190
47,5.000000,0.400000000000000
51,7.000000,0.428571428571429
48,6.000000,0.533333333333333
697,7.000000,0.333333333333333
49,6.000000,0.533333333333333
104,6.000000,0.333333333333333
944,7.000000,0.380952380952381
50,7.000000,0.428571428571429
52,6.000000,0.600000000000000
53,7.000000,0.428571428571429
828,7.000000,0.190476190476190
54,7.000000,0.428571428571429
55,7.000000,0.333333333333333
56,6.000000,0.400000000000000
877,6.000000,0.400000000000000
57,6.000000,0.333333333333333
675,6.000000,0.333333333333333
548,5.000000,0.300000000000000
730,7.000000,0.238095238095238
59,6.000000,0.400000000000000
745,6.000000,0.133333333333333
58,4.000000,0.666666666666667
267,7.000000,0.380952380952381
60,5.000000,0.600000000000000
61,6.000000,0.333333333333333
62,5.000000,0.500000000000000
64,6.000000,0.533333333333333
846,8.000000,0.321428571428571
65,7.000000,0.428571428571429
66,6.000000,0.600000000000000
67,6.000000,0.466666666666667
68,6.000000,0.466666666666667
511,5.000000,0.300000000000000
69,6.000000,0.266666666666667
734,7.000000,0.190476190476190
70,4.000000,0.333333333333333
71,6.000000,0.400000000000000
485,8.000000,0.285714285714286
728,7.000000,0.333333333333333
73,6.000000,0.333333333333333
899,6.000000,0.333333333333333
72,4.000000,0.666666666666667
74,6.000000,0.466666666666667
75,6.000000,0.200000000000000
76,6.000000,0.400000000000000
809,7.000000,0.428571428571429
77,5.000000,0.300000000000000
78,6.000000,0.466666666666667
534,6.000000,0.333333333333333
974,7.000000,0.285714285714286
79,6.000000,0.266666666666667
81,7.000000,0.238095238095238
496,6.000000,0.333333333333333
945,7.000000,0.428571428571429
83,6.000000,0.333333333333333
82,4.000000,0.666666666666667
321,5.000000,0.400000000000000
517,7.000000,0.428571428571429
84,5.000000,0.600000000000000
85,6.000000,0.533333333333333
379,7.000000,0.380952380952381
86,5.000000,0.500000000000000
87,6.000000,0.466666666666667
88,6.000000,0.266666666666667
955,7.000000,0.380952380952381
89,4.000000,0.166666666666667
90,7.000000,0.142857142857143
404,7.000000,0.285714285714286
91,4.000000,0.333333333333333
717,6.000000,0.333333333333333
92,5.000000,0.500000000000000
93,6.000000,0.266666666666667
182,5.000000,0.200000000000000
599,7.000000,0.285714285714286
94,6.000000,0.333333333333333
95,7.000000,0.380952380952381
96,6.000000,0.533333333333333
231,6.000000,0.133333333333333
97,6.000000,0.533333333333333
650,8.000000,0.178571428571429
98,6.000000,0.400000000000000
103,6.000000,0.466666666666667
99,8.000000,0.285714285714286
100,5.000000,0.600000000000000
101,7.000000,0.380952380952381
206,5.000000,0.100000000000000
102,6.000000,0.600000000000000
306,6.000000,0.333333333333333
800,6.000000,0.333333333333333
707,6.000000,0.466666666666667
106,5.000000,0.200000000000000
107,5.000000,0.200000000000000
108,5.000000,0.400000000000000
954,6.000000,0.400000000000000
109,6.000000,0.533333333333333
821,5.000000,0.200000000000000
110,6.000000,0.533333333333333
111,6.000000,0.466666666666667
112,6.000000,0.533333333333333
113,8.000000,0.285714285714286
290,7.000000,0.428571428571429
114,5.000000,0.600000000000000
115,7.000000,0.285714285714286
116,6.000000,0.466666666666667
217,6.000000,0.400000000000000
278,7.000000,0.333333333333333
117,5.000000,0.300000000000000
118,6.000000,0.466666666666667
225,6.000000,0.333333333333333
458,5.000000,0.300000000000000
119,5.000000,0.600000000000000
120,7.000000,0.380952380952381
161,8.000000,0.321428571428571
121,6.000000,0.466666666666667
122,6.000000,0.533333333333333
123,7.000000,0.380952380952381
155,6.000000,0.466666666666667
322,8.000000,0.250000000000000
124,5.000000,0.500000000000000
125,6.000000,0.533333333333333
126,6.000000,0.466666666666667
194,6.000000,0.333333333333333
269,8.000000,0.178571428571429
127,5.000000,0.600000000000000
128,6.000000,0.333333333333333
129,5.000000,0.500000000000000
130,6.000000,0.533333333333333
131,6.000000,0.533333333333333
