1,0.123400,1.000000
2,0.140800,0.876600
3,0.077900,0.735800
4,0.052200,0.657900
5,0.039000,0.605700
6,0.029600,0.566700
7,0.024300,0.537100
8,0.023100,0.512800
9,0.015500,0.489700
10,0.017800,0.474200
11,0.014100,0.456400
12,0.012400,0.442300
13,0.012100,0.429900
14,0.011000,0.417800
15,0.008500,0.406800
16,0.009800,0.398300
17,0.009000,0.388500
18,0.006600,0.379500
19,0.008300,0.372900
20,0.006900,0.364600
21,0.007200,0.357700
22,0.005800,0.350500
23,0.005600,0.344700
24,0.004700,0.339100
25,0.005300,0.334400
26,0.004900,0.329100
27,0.004600,0.324200
28,0.003300,0.319600
29,0.005700,0.316300
30,0.004900,0.310600
31,0.003300,0.305700
32,0.004000,0.302400
33,0.004300,0.298400
34,0.003700,0.294100
35,0.003200,0.290400
36,0.003000,0.287200
37,0.002300,0.284200
38,0.002400,0.281900
39,0.002800,0.279500
40,0.003100,0.276700
41,0.002400,0.273600
42,0.003800,0.271200
43,0.003100,0.267400
44,0.002300,0.264300
45,0.002500,0.262000
46,0.002300,0.259500
47,0.001800,0.257200
48,0.002100,0.255400
49,0.002700,0.253300
50,0.002400,0.250600
51,0.002100,0.248200
52,0.002400,0.246100
53,0.001700,0.243700
54,0.002200,0.242000
55,0.001200,0.239800
56,0.001800,0.238600
57,0.002300,0.236800
58,0.001600,0.234500
59,0.002000,0.232900
60,0.001700,0.230900
61,0.001500,0.229200
62,0.001300,0.227700
63,0.001800,0.226400
64,0.001100,0.224600
65,0.001600,0.223500
66,0.001800,0.221900
67,0.001500,0.220100
68,0.001600,0.218600
69,0.000800,0.217000
70,0.000900,0.216200
71,0.000800,0.215300
72,0.001500,0.214500
73,0.001200,0.213000
74,0.000900,0.211800
75,0.001500,0.210900
76,0.001300,0.209400
77,0.001200,0.208100
78,0.001500,0.206900
79,0.000500,0.205400
80,0.001500,0.204900
81,0.001400,0.203400
82,0.000800,0.202000
83,0.000600,0.201200
84,0.001100,0.200600
85,0.001500,0.199500
86,0.000600,0.198000
87,0.001300,0.197400
88,0.001100,0.196100
89,0.001100,0.195000
90,0.001300,0.193900
91,0.001100,0.192600
92,0.001700,0.191500
93,0.000400,0.189800
94,0.000500,0.189400
95,0.001600,0.188900
96,0.001000,0.187300
97,0.000500,0.186300
98,0.001300,0.185800
99,0.000600,0.184500
100,0.001000,0.183900
101,0.000700,0.182900
102,0.000900,0.182200
103,0.000400,0.181300
104,0.001100,0.180900
105,0.001000,0.179800
106,0.000900,0.178800
107,0.000700,0.177900
108,0.001300,0.177200
109,0.000400,0.175900
110,0.000900,0.175500
111,0.000500,0.174600
112,0.001300,0.174100
113,0.000600,0.172800
114,0.000500,0.172200
115,0.000300,0.171700
116,0.000800,0.171400
117,0.000500,0.170600
118,0.000800,0.170100
119,0.001100,0.169300
120,0.000700,0.168200
121,0.000600,0.167500
122,0.000400,0.166900
123,0.000500,0.166500
124,0.000300,0.166000
125,0.000800,0.165700
126,0.000500,0.164900
127,0.000500,0.164400
128,0.000300,0.163900
129,0.000600,0.163600
130,0.000400,0.163000
131,0.000800,0.162600
132,0.000800,0.161800
133,0.000400,0.161000
134,0.000400,0.160600
135,0.000400,0.160200
136,0.000500,0.159800
137,0.000400,0.159300
138,0.001000,0.158900
139,0.000500,0.157900
140,0.000400,0.157400
141,0.000700,0.157000
142,0.000500,0.156300
143,0.000500,0.155800
144,0.000200,0.155300
145,0.000300,0.155100
146,0.000300,0.154800
147,0.000300,0.154500
148,0.001000,0.154200
149,0.000300,0.153200
150,0.000700,0.152900
151,0.000800,0.152200
152,0.000600,0.151400
153,0.000300,0.150800
154,0.000500,0.150500
155,0.000800,0.150000
156,0.000300,0.149200
157,0.000300,0.148900
158,0.000500,0.148600
159,0.000500,0.148100
160,0.000400,0.147600
161,0.000700,0.147200
162,0.000500,0.146500
163,0.000500,0.146000
164,0.000700,0.145500
165,0.000300,0.144800
166,0.000900,0.144500
167,0.000500,0.143600
168,0.000500,0.143100
169,0.000300,0.142600
170,0.000300,0.142300
171,0.000100,0.142000
172,0.000400,0.141900
173,0.000400,0.141500
174,0.000800,0.141100
175,0.000900,0.140300
176,0.000400,0.139400
177,0.000500,0.139000
178,0.000700,0.138500
179,0.000600,0.137800
180,0.000300,0.137200
181,0.000700,0.136900
182,0.000400,0.136200
183,0.000600,0.135800
184,0.000900,0.135200
185,0.000800,0.134300
186,0.000300,0.133500
187,0.000100,0.133200
188,0.000400,0.133100
189,0.000400,0.132700
190,0.000400,0.132300
191,0.000400,0.131900
192,0.000300,0.131500
193,0.000600,0.131200
194,0.000100,0.130600
195,0.000400,0.130500
196,0.000300,0.130100
197,0.000200,0.129800
198,0.000500,0.129600
199,0.000300,0.129100
200,0.000500,0.128800
201,0.000500,0.128300
202,0.000400,0.127800
203,0.000200,0.127400
204,0.000500,0.127200
205,0.000500,0.126700
206,0.000400,0.126200
207,0.000700,0.125800
209,0.000200,0.125100
210,0.000400,0.124900
211,0.000300,0.124500
212,0.000300,0.124200
213,0.000200,0.123900
214,0.000500,0.123700
215,0.000200,0.123200
216,0.000200,0.123000
217,0.000300,0.122800
218,0.000500,0.122500
219,0.000200,0.122000
220,0.000500,0.121800
221,0.000400,0.121300
222,0.000200,0.120900
223,0.000500,0.120700
224,0.000500,0.120200
225,0.000600,0.119700
226,0.000400,0.119100
227,0.000200,0.118700
229,0.000200,0.118500
230,0.000400,0.118300
231,0.000300,0.117900
232,0.000400,0.117600
233,0.000300,0.117200
234,0.000400,0.116900
235,0.000300,0.116500
236,0.000200,0.116200
237,0.000200,0.116000
238,0.000100,0.115800
239,0.000200,0.115700
240,0.000300,0.115500
241,0.000200,0.115200
242,0.000200,0.115000
